ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,direction,symbols,interesting
GO:0071900,regulation of protein serine/threonine kinase activity,91/2924,371/15562,0.0032873853439616702,0.031026244007578096,0.024788732777676938,91,bp,treatment-effect-on-ko,NA,Gstp1,FALSE
GO:0071902,positive regulation of protein serine/threonine kinase activity,62/2924,233/15562,0.0019820072843256273,0.021587111875485846,0.017247242289222434,62,bp,treatment-effect-on-ko,down,Tpd52l1/Acsl1/Igf1/Egfr/Sod1/Pde6g/Nox4/Ilk/Lpar2/Ghr/Map2k5/Prok1/Ceacam1,FALSE
GO:0071902,positive regulation of protein serine/threonine kinase activity,62/2924,233/15562,0.0019820072843256273,0.021587111875485846,0.017247242289222434,62,bp,treatment-effect-on-ko,up,Ccnd2/Pdgfb/Tiam1/Tgfb1/Kit/Gadd45b/Cdc6/Arrb1/Shc2/Tgfb3/Syk/Dab2/Fgd2/Tnf/Lmnb1/Cd74/Pdgfrb/Csf1r/Adam8/Pdgfa/Tnfrsf11a/Ptprc/Atp2b4/Zeb2/Rasgrp1/Bmp2/Ptpn1/Pdgfc/Iqgap3/Stil/Hgf/Flt1/Kras/Iqgap1/Pak1/Trf/Mst1r/Lpar1/Tlr4/Thbs1/Tlr1/Cd24a/Ntf3/Tlr6/Adam17/Erbb2/Psrc1/Strada/Ccnd1,FALSE
GO:0071941,nitrogen cycle metabolic process,8/2924,12/15562,3.6909599828198296e-4,0.006412564039355835,0.005123383170470359,8,bp,treatment-effect-on-ko,down,Arg1/Asl/Cps1/Otc/Cebpa/Suox/Ass1,FALSE
GO:0071941,nitrogen cycle metabolic process,8/2924,12/15562,3.6909599828198296e-4,0.006412564039355835,0.005123383170470359,8,bp,treatment-effect-on-ko,up,Arg2,FALSE
GO:0072006,nephron development,30/2924,102/15562,0.006095288899044455,0.04873319357022645,0.03893587997696684,30,bp,treatment-effect-on-ko,down,Klf15/Ilk/Aqp11/Yap1,FALSE
GO:0072006,nephron development,30/2924,102/15562,0.006095288899044455,0.04873319357022645,0.03893587997696684,30,bp,treatment-effect-on-ko,up,Pdgfb/Tgfb1/Cd44/Nid1/Mef2c/Bmp7/Dll1/Lama5/Wnt9b/Ahr/Itgb3/Myc/Pdgfrb/Bmp2/Wwtr1/Prom1/Pdgfra/Lif/Dchs1/Hs2st1/C3ar1/Tcf21/Basp1/Fat4/Lamb2/Bcl2,FALSE
GO:0072202,cell differentiation involved in metanephros development,7/2924,14/15562,0.00815281747668881,0.05949897754426528,0.047537312429101974,7,bp,treatment-effect-on-ko,down,Yap1,FALSE
GO:0072202,cell differentiation involved in metanephros development,7/2924,14/15562,0.00815281747668881,0.05949897754426528,0.047537312429101974,7,bp,treatment-effect-on-ko,up,Pdgfb/Wwtr1/Lif/Tcf21/Fat4/Lamb2,FALSE
GO:0072215,regulation of metanephros development,9/2924,19/15562,0.004292119684553765,0.03754483089920637,0.029996823982824862,9,bp,treatment-effect-on-ko,down,Yap1,FALSE
GO:0072215,regulation of metanephros development,9/2924,19/15562,0.004292119684553765,0.03754483089920637,0.029996823982824862,9,bp,treatment-effect-on-ko,up,Pdgfb/Wnt9b/Myc/Pdgfrb/Pdgfa/Wwtr1/Lif/Fat4,FALSE
GO:0072330,monocarboxylic acid biosynthetic process,57/2924,171/15562,3.878874821186034e-6,1.8726760074206804e-4,1.496193516552629e-4,57,bp,treatment-effect-on-ko,down,Mid1ip1/Elovl2/Hoga1/Pecr/Agxt/Slc27a2/Abcd3/Mecr/Park7/Sds/Slc27a5/Ndufab1/Acsm3/Tecr/Apoa5/Apoa1/Lipc/Scap/Trib3/Acsm1/Pnpla8/Decr2/Aldh8a1/Wdtc1/Elovl3/Cyp7b1/Baat/Fads6/H2-Ke6/Mlycd,FALSE
GO:0072330,monocarboxylic acid biosynthetic process,57/2924,171/15562,3.878874821186034e-6,1.8726760074206804e-4,1.496193516552629e-4,57,bp,treatment-effect-on-ko,up,Lpl/Brca1/Ptgis/Pdk4/Akr1c18/Syk/Cyp39a1/Cd74/Anxa1/Scd2/Dhrs9/Acss1/Cyp7a1/Hacd4/Hpgds/Tbxas1/Apoa4/Pkm/Myo5a/Dse/Rbp1/Ptgs1/Ptges/Rdh9/Alox5ap/Ldha/Chst14,FALSE
GO:0072341,modified amino acid binding,29/2900,62/15510,4.2116088614238394e-7,9.626017615799978e-5,8.471424449381795e-5,29,mf,treatment-effect-on-ko,down,Ftcd/Gnmt/Mgst1/Slc46a1/Mut/Cbs/Cps1/Nox4/Syt3/Syt1/Dmgdh/Gstp1/Gpx1,FALSE
GO:0072341,modified amino acid binding,29/2900,62/15510,4.2116088614238394e-7,9.626017615799978e-5,8.471424449381795e-5,29,mf,treatment-effect-on-ko,up,Axl/Gpx3/Mtr/Tyms/Rasgrp1/Mfge8/Gas6/Gsta4/Folr2/Cd300a/Thbs1/Gstm2/Osbpl10/Sdpr/Ptges/Timd4,FALSE
GO:0072341,modified amino acid binding,29/2900,62/15510,4.2116088614238394e-7,9.626017615799978e-5,8.471424449381795e-5,29,mf,treatment-effect-on-ko,NA,Gstp1,FALSE
GO:0072350,tricarboxylic acid metabolic process,14/2924,34/15562,0.0020788976747860887,0.02225617318784851,0.017781795620266598,14,bp,treatment-effect-on-ko,down,Idh3g/Sdhb/Mdh1/Ogdh/Pdhb/Sucla2/Asl/Fh1/Idh3b/Sirt4/Suclg1/Ghr/Ass1,FALSE
GO:0072350,tricarboxylic acid metabolic process,14/2924,34/15562,0.0020788976747860887,0.02225617318784851,0.017781795620266598,14,bp,treatment-effect-on-ko,up,Stat5a,FALSE
GO:0072376,protein activation cascade,24/2924,50/15562,2.547979437097845e-6,1.4058686542492614e-4,1.1232330404603687e-4,24,bp,treatment-effect-on-ko,down,Apoh/C8g/C1qbp/F12/C9/Masp1/Serping1/C2/Serpinc1/Masp2/C8b/Mbl1/Crp/C1rl/Susd4/C1ra,FALSE
GO:0072376,protein activation cascade,24/2924,50/15562,2.547979437097845e-6,1.4058686542492614e-4,1.1232330404603687e-4,24,bp,treatment-effect-on-ko,up,Cfp/C3/Cd55/Hc/C1qa/C1qc/C1qb/Prcp,FALSE
GO:0072521,purine-containing compound metabolic process,108/2924,415/15562,1.4669524542534917e-4,0.003083973148411162,0.0024639716702680187,108,bp,treatment-effect-on-ko,down,Cox5a/Atp5f1/Coasy/Gnmt/Apoe/Slc2a9/Ctns/Gcat/Adssl1/Surf1/Igf1/Ogdh/Mthfd1/Lrrc16a/Uqcrb/Mccc2/Ndufb9/Atp5o/Cbs/Ndufv2/Grm8/Sdhaf2/Ak3/Atp5a1/Urah/Uqcrc1/Atp5c1/Ndufs1/Ndufa10/Nme7/Aldob/Npr2/Pink1/Park7/Slc25a33/Abcg2/Uqcrc2/Nudt7/Coq9/Cox4i1/Pde4c/Acpp/Pfkm/Dpyd/Mcee/Pank1/Gadd45gip1/Slc17a3/Macrod1/Adk/Mat2b/Chchd10/Gckr/Aox3/Fbp1/Nme3/Mlycd/G6pc,FALSE
GO:0072521,purine-containing compound metabolic process,108/2924,415/15562,1.4669524542534917e-4,0.003083973148411162,0.0024639716702680187,108,bp,treatment-effect-on-ko,up,Hk2/Ramp2/Tgfb1/Impdh1/Ier3/Dnmt1/Aqp1/Ampd3/Timp2/Cep290/Adora2a/Adcy3/Dnmt3a/Pfkp/Entpd5/Adcy4/Myc/Pde1b/Nt5c2/Hk3/Npr1/Gucy1b3/Gale/Nos3/Pf4/Atp2b2/Pde2a/Adm/Ednra/Adcy7/Pkm/Oas2/Nudt15/Gucy1a3/Ramp1/Cxcl10/Adrb1/Palm/P2ry13/Hk1/Slc16a9/Akap12/Lpar1/Thbs1/Adrb2/Entpd1/Atpif1/Gda/Calcrl/Ldha,FALSE
GO:0072521,purine-containing compound metabolic process,108/2924,415/15562,1.4669524542534917e-4,0.003083973148411162,0.0024639716702680187,108,bp,treatment-effect-on-ko,NA,Uqcrc1/Pde2a,FALSE
GO:0072524,pyridine-containing compound metabolic process,35/2924,125/15562,0.007574585352681385,0.057019479843797946,0.04555629255751401,35,bp,treatment-effect-on-ko,down,Haao/Idh3g/Pdhx/Hsd11b1/Pnpo/Igf1/Mdh1/Ogdh/Pdhb/Prdx5/Kynu/Idh3b/Aldob/Qprt/Fdx1/Pfkm/Aspdh/Fbp1,FALSE
GO:0072524,pyridine-containing compound metabolic process,35/2924,125/15562,0.007574585352681385,0.057019479843797946,0.04555629255751401,35,bp,treatment-effect-on-ko,up,Hk2/Ier3/Ncf1/Pfkp/Entpd5/Myc/Hk3/Ncf2/Gale/Kcnab2/Pgd/G6pdx/Slc37a2/Pkm/Hk1/Pck2/Ldha,FALSE
GO:0072562,blood microparticle,38/2974,99/15746,4.497488834563368e-6,1.3374111534359488e-4,1.1013241356659329e-4,38,cc,treatment-effect-on-ko,down,Angptl4/Apoe/Apoa2/Itih1/C8g/C9/Hrg/Serping1/Serpinc1/F2/Apoa5/Apoa1/Acsm1/C1ra/Cfhr1/Serpina3k/Serpina3c,FALSE
GO:0072562,blood microparticle,38/2974,99/15746,4.497488834563368e-6,1.3374111534359488e-4,1.1013241356659329e-4,38,cc,treatment-effect-on-ko,up,Tgfb1/Clic1/Cd5l/Serpina3n/Tfrc/C3/Apcs/Gsn/Stom/Anxa5/Sdcbp/Hpx/Msn/Apoa4/Trf/C1qc/C1qb/Hbb-bs/Actg1/Jchain/Serpina3m,FALSE
GO:0072593,reactive oxygen species metabolic process,85/2924,216/15562,1.1719049821358924e-12,1.8263956838114208e-9,1.4592173819443231e-9,85,bp,treatment-effect-on-ko,down,Ndufs3/Sod2/Tusc2/Sirt2/Igf1/Egfr/Mpv17l/Sod1/Cbs/Prdx5/Sirt3/Ndufs1/Cps1/Prdx6/Cat/F2/Pink1/Park7/Slc25a33/Nox4/Bco2/Ccs/Yjefn3/Ndufa13/Gch1/Crp/Gls2/Sirt5/Gstp1/Gpx1/Ass1,FALSE
GO:0072593,reactive oxygen species metabolic process,85/2924,216/15562,1.1719049821358924e-12,1.8263956838114208e-9,1.4592173819443231e-9,85,bp,treatment-effect-on-ko,up,Itgb2/Pdgfb/Hk2/Foxm1/Tgfb1/Cd36/Klf4/Ier3/Nqo1/Cyba/Dynll1/Cybb/Ncf1/H2-M3/Cd34/Brca1/Ptgis/Gpx3/Pdk4/Pxdn/Fbln5/Akr1c18/Syk/Plau/Ripk3/Aif1/Tnf/Pdgfrb/Atp2b4/Ncf2/Tlr2/Nos3/Cxcl1/Trim30a/G6pdx/Apoa4/Rab27a/Tgfbr2/Vav1/Pdk3/Icam1/Tlr4/Prex1/Thbs1/Sh3pxd2b/Tlr6/Nrros/Atpif1/Pla2r1/Bcl2/Prcp/Zfp13/Sod3/Raet1d/Ulbp1,FALSE
GO:0072593,reactive oxygen species metabolic process,85/2924,216/15562,1.1719049821358924e-12,1.8263956838114208e-9,1.4592173819443231e-9,85,bp,treatment-effect-on-ko,NA,Gstp1,FALSE
GO:0072676,lymphocyte migration,20/2924,57/15562,0.0026569252002049135,0.026633802469955017,0.02127934699797662,20,bp,treatment-effect-on-ko,up,Cxcl16/Ccl6/Ccl9/Stk10/Myo1g/Itgb3/Ripk3/Aif1/Adam8/Itga4/Ecm1/Pycard/Msn/Gas6/Cxcl10/Ccl5/Ccl2/Ccr2/Adam17/Adam10,TRUE
GO:0072678,T cell migration,15/2924,35/15562,8.872970804634667e-4,0.012373750559089918,0.009886133687080929,15,bp,treatment-effect-on-ko,up,Cxcl16/Myo1g/Itgb3/Ripk3/Aif1/Adam8/Itga4/Ecm1/Pycard/Cxcl10/Ccl5/Ccl2/Ccr2/Adam17/Adam10,FALSE
GO:0072686,mitotic spindle,27/2974,58/15746,1.4496443820007652e-6,6.750535156557984e-5,5.558894344105504e-5,27,cc,treatment-effect-on-ko,down,Sirt2/Atat1,FALSE
GO:0072686,mitotic spindle,27/2974,58/15746,1.4496443820007652e-6,6.750535156557984e-5,5.558894344105504e-5,27,cc,treatment-effect-on-ko,up,Spag5/Dynll1/Kif11/Aurkb/Nin/Racgap1/Kif20b/Kif18a/Knstrn/Aurka/Ect2/Gpsm2/Gem/Mad2l1/Kif22/Ccsap/Kif23/Ttc28/Aspm/Ywhaq/Cdk5rap2/Cenpe/Capg/Eml1/Espl1/Kifc1,FALSE
GO:0090025,regulation of monocyte chemotaxis,8/2924,16/15562,0.00468230587139775,0.04030212278032633,0.032199790336549364,8,bp,treatment-effect-on-ko,up,Pla2g7/Aif1/Cxcl10/Ccl5/Ccl2/Serpine1/Ccr2/Ano6,TRUE
GO:0090026,positive regulation of monocyte chemotaxis,8/2924,12/15562,3.6909599828198296e-4,0.006412564039355835,0.005123383170470359,8,bp,treatment-effect-on-ko,up,Pla2g7/Aif1/Cxcl10/Ccl5/Ccl2/Serpine1/Ccr2/Ano6,TRUE
GO:0090066,regulation of anatomical structure size,115/2924,440/15562,7.495533792695134e-5,0.001800721300149391,0.0014387045723475778,115,bp,treatment-effect-on-ko,down,Apoe/Ulk2/Sod2/Egfr/Lrrc16a/Deptor/Sod1/Cbs/Rb1cc1/Cps1/Neb/Hax1/Slc6a12/Ilk/Ryk/Fhod3/Gch1/Wdtc1/Crp/Rilp/Whamm/Efna5/Adra1b/Cyp2j5/Gpx1/Prr16,FALSE
GO:0090066,regulation of anatomical structure size,115/2924,440/15562,7.495533792695134e-5,0.001800721300149391,0.0014387045723475778,115,bp,treatment-effect-on-ko,up,Scpep1/Pdgfb/Sema6b/Ifrd1/Ppard/Il7r/Aqp1/Wdr1/Spire2/Wnt9b/Ahr/Sema6a/Plek/Adora2a/Sptbn1/Cdkl3/Rtn4/Ace/Ntn1/Ednrb/Sh3bp1/Nckap1l/Shank3/Hcls1/Twf2/Tnfrsf12a/Mlst8/Spire1/Sema4c/Actr3/Rgs2/Abl1/Gsn/Sema6d/Npr1/Iqgap3/Capzb/Sh3bgrl3/Nos3/Cd38/Add1/Cit/Arpc1b/Limk1/Eln/Plxna4/Tbxas1/Plxna1/Plxnd1/Kcnj8/Atp2b2/Vasp/Coro1a/Adm/Pycard/Arhgap4/L1cam/Plxna3/G6pdx/Ednra/Mmp2/Tpm1/Ptprm/Gucy1a3/Dbn1/Sema3f/Tbxa2r/Adrb1/Icam1/Trpm4/Vill/Rap1gap2/Arhgap18/Prex1/Adrb2/Ptgs1/Gja1/Ezr/Cysltr1/Kcnn4/Slc8a1/Ptafr/Capg/Kdr/Ano6/Nck2/Myadm/Plxnc1/Wipf1,FALSE
GO:0090066,regulation of anatomical structure size,115/2924,440/15562,7.495533792695134e-5,0.001800721300149391,0.0014387045723475778,115,bp,treatment-effect-on-ko,NA,Myadm,FALSE
GO:0090077,foam cell differentiation,12/2924,22/15562,1.864736884529703e-4,0.0037302166921209714,0.0029802945132911293,12,bp,treatment-effect-on-ko,down,Ldah/Crp,FALSE
GO:0090077,foam cell differentiation,12/2924,22/15562,1.864736884529703e-4,0.0037302166921209714,0.0029802945132911293,12,bp,treatment-effect-on-ko,up,Pparg/Cd36/Csf1/Lpl/Itgb3/Prkch/Abcg1/Msr1/Soat1/Pf4,FALSE
GO:0090130,tissue migration,63/2924,203/15562,1.6924997766831958e-5,5.7809805297458e-4,4.618773110590518e-4,63,bp,treatment-effect-on-ko,down,Apoh/Serpinf1/Apoe/Hspb1/Pbld2/Hrg/Csnk2b/Epb41l4b/Apoa1/Atoh8/Map2k5/Bcas3/Gpx1,FALSE
GO:0090130,tissue migration,63/2924,203/15562,1.6924997766831958e-5,5.7809805297458e-4,4.618773110590518e-4,63,bp,treatment-effect-on-ko,up,Itgb2/Pdgfb/Acvrl1/Efnb2/Ppard/Tgfb1/Klf4/Gab2/Coro1c/Aqp1/Hdac9/Kit/Tek/Amotl1/Stc1/Sparc/Gipc1/Dcn/Flt4/Itgb3/Vash1/Hdac7/Hbegf/Cd63/Adam8/Pkn3/Zeb2/Dll4/Glipr2/Sh3bgrl3/Nos3/Anxa3/Ephb4/Plxnd1/Adgra2/Bmper/Ets1/Tgfbr2/Ptprm/Loxl2/Prkx/Serpine1/Thbs1/Mmrn2/Arsb/Rhob/Ptp4a3/Prcp/Kdr/Gdf2,FALSE
GO:0090132,epithelium migration,63/2924,202/15562,1.4248212055849591e-5,5.146782210965525e-4,4.112073922365982e-4,63,bp,treatment-effect-on-ko,down,Apoh/Serpinf1/Apoe/Hspb1/Pbld2/Hrg/Csnk2b/Epb41l4b/Apoa1/Atoh8/Map2k5/Bcas3/Gpx1,FALSE
GO:0090132,epithelium migration,63/2924,202/15562,1.4248212055849591e-5,5.146782210965525e-4,4.112073922365982e-4,63,bp,treatment-effect-on-ko,up,Itgb2/Pdgfb/Acvrl1/Efnb2/Ppard/Tgfb1/Klf4/Gab2/Coro1c/Aqp1/Hdac9/Kit/Tek/Amotl1/Stc1/Sparc/Gipc1/Dcn/Flt4/Itgb3/Vash1/Hdac7/Hbegf/Cd63/Adam8/Pkn3/Zeb2/Dll4/Glipr2/Sh3bgrl3/Nos3/Anxa3/Ephb4/Plxnd1/Adgra2/Bmper/Ets1/Tgfbr2/Ptprm/Loxl2/Prkx/Serpine1/Thbs1/Mmrn2/Arsb/Rhob/Ptp4a3/Prcp/Kdr/Gdf2,FALSE
GO:0090231,regulation of spindle checkpoint,8/2924,15/15562,0.002798773847613502,0.027608336913295468,0.02205796118964958,8,bp,treatment-effect-on-ko,up,Ndrg1/Aurka/Mad2l1/Anapc15/Ywhaq/Cdk5rap2/Ccnb1/Gsg2/Gen1,FALSE
GO:0090303,positive regulation of wound healing,18/2924,43/15562,3.9584501289086793e-4,0.006806636334674822,0.005438231233334887,18,bp,treatment-effect-on-ko,down,Apoh/F12/Mylk/Hrg/F2/F7/Hopx,TRUE
GO:0090303,positive regulation of wound healing,18/2924,43/15562,3.9584501289086793e-4,0.006806636334674822,0.005438231233334887,18,bp,treatment-effect-on-ko,up,Ppard/Cd36/Plek/Myc/Hbegf/Anxa1/Hpse/Serpine1/Tlr4/Thbs1/Ano6,TRUE
GO:0090322,regulation of superoxide metabolic process,13/2924,25/15562,1.900744829340856e-4,0.0037721896395732962,0.0030138292259696284,13,bp,treatment-effect-on-ko,down,Egfr/Sod1/Park7/Gch1/Crp/Gstp1,FALSE
GO:0090322,regulation of superoxide metabolic process,13/2924,25/15562,1.900744829340856e-4,0.0037721896395732962,0.0030138292259696284,13,bp,treatment-effect-on-ko,up,Tgfb1/Cd36/Cyba/Fbln5/Syk/Tnf/Cxcl1,FALSE
GO:0090322,regulation of superoxide metabolic process,13/2924,25/15562,1.900744829340856e-4,0.0037721896395732962,0.0030138292259696284,13,bp,treatment-effect-on-ko,NA,Gstp1,FALSE
GO:0090407,organophosphate biosynthetic process,97/2924,398/15562,0.0030253569338562266,0.029212148394023297,0.023339342661793685,97,bp,treatment-effect-on-ko,down,Atp5f1/Haao/Coasy/Apoe/Apoa2/Gcat/Pigyl/Adssl1/Surf1/Pnpo/Acsl6/Mthfd1/Fitm1/Atp5o/Grm8/Ak3/Pcx/Atp5a1/Atp5c1/Cps1/Uck2/Nme7/Kynu/Nfs1/Npr2/Scp2/Qprt/Gpat4/Apoa1/Pank1/Lcat/Aspdh/Adk/Flad1/Pyurf/Chchd10/Suclg1/Chpt1/Nme3/Dolk/Dpm1,FALSE
GO:0090407,organophosphate biosynthetic process,97/2924,398/15562,0.0030253569338562266,0.029212148394023297,0.023339342661793685,97,bp,treatment-effect-on-ko,up,Pdgfb/Ramp2/Ppard/Tgfb1/Impdh1/Aqp1/Ampd3/Timp2/Pgs1/Isyna1/Plek/Adora2a/Rrm2/Adcy3/Sptlc2/Hexb/Adcy4/Myc/Chka/Tyms/Pdgfa/Lpcat4/Pld1/Npr1/Gucy1b3/Nos3/Dck/Pde2a/Far1/Adm/Rrm1/Ctps2/Piga/G6pdx/Ednra/Adcy7/Pkm/Mb21d1/Plscr1/Pth1r/Oas2/Lpcat2/Gucy1a3/Plcg2/Ramp1/Adrb1/Palm/P2ry13/Inpp4b/Akap12/Lpar1/Adrb2/Entpd1/Adgrf5/Ptafr/Calcrl/Gm20716,FALSE
GO:0090407,organophosphate biosynthetic process,97/2924,398/15562,0.0030253569338562266,0.029212148394023297,0.023339342661793685,97,bp,treatment-effect-on-ko,NA,Pde2a,FALSE
GO:0097006,regulation of plasma lipoprotein particle levels,19/2924,53/15562,0.002541767286206507,0.025992288277073058,0.02076680271783256,19,bp,treatment-effect-on-ko,down,Lmf1/Apoe/Apoa2/Fech/Dgat2/Apoa5/Apoa1/Lipc/Lcat/Crp,FALSE
GO:0097006,regulation of plasma lipoprotein particle levels,19/2924,53/15562,0.002541767286206507,0.025992288277073058,0.02076680271783256,19,bp,treatment-effect-on-ko,up,Cd36/Lpl/Pltp/Gpihbp1/Pla2g7/Abcg1/Msr1/Soat1/Apoa4,FALSE
GO:0097164,ammonium ion metabolic process,36/2924,127/15562,0.005529936265992576,0.045517721297620856,0.0363668457458114,36,bp,treatment-effect-on-ko,down,Comt/Abhd3/Apoa2/Ddc/Paox/Park7/Gpat4/Apoa5/Apoa1/Lipc/Lcat/Pnpla8/Gch1/Agmat/Chpt1/Cyp2d22,FALSE
GO:0097164,ammonium ion metabolic process,36/2924,127/15562,0.005529936265992576,0.045517721297620856,0.0363668457458114,36,bp,treatment-effect-on-ko,up,Akr1b3/Dnmt1/Dnmt3a/Sptlc2/Akr1c18/Plpp1/Pde1b/Ache/Chka/Sat1/Crat/Smox/Npr1/Smpdl3b/Akr1b8/Atp2b2/Pla2g15/Apoa4/Lpcat2/Acer2,FALSE
GO:0097164,ammonium ion metabolic process,36/2924,127/15562,0.005529936265992576,0.045517721297620856,0.0363668457458114,36,bp,treatment-effect-on-ko,NA,Comt,FALSE
GO:0097431,mitotic spindle pole,8/2974,12/15746,3.832313819191766e-4,0.00541314326960837,0.004457586073902002,8,cc,treatment-effect-on-ko,up,Aurkb/Nin/Kif20b/Gpsm2/Ttc28/Aspm/Ywhaq/Cdk5rap2/Eml1,FALSE
GO:0097517,contractile actin filament bundle,20/2974,61/15746,0.006782910938628753,0.04913262410673392,0.04045946875673292,20,cc,treatment-effect-on-ko,down,Mylk/Nox4/Myh14/Ilk/Klhl2,FALSE
GO:0097517,contractile actin filament bundle,20/2974,61/15746,0.006782910938628753,0.04913262410673392,0.04045946875673292,20,cc,treatment-effect-on-ko,up,Cnn2/Tek/Pdlim2/Myl12a/Tpm3/Fscn1/Tpm4/Anxa2/Mst1r/Fhl3/Gas2l1/Micall2/Synpo/Sept11/Sept9,FALSE
GO:0097529,myeloid leukocyte migration,48/2924,133/15562,1.8292618488643627e-6,1.0491597812956776e-4,8.382368633880496e-5,48,bp,treatment-effect-on-ko,down,Rarres2/C1qbp,TRUE
GO:0097529,myeloid leukocyte migration,48/2924,133/15562,1.8292618488643627e-6,1.0491597812956776e-4,8.382368633880496e-5,48,bp,treatment-effect-on-ko,up,Itgb2/Pdgfb/Il17ra/Kit/Trpv4/Csf1/Ccl6/Ccl9/Syk/Ednrb/Nckap1l/Pla2g7/Aif1/Cd74/Anxa1/Adam8/Sell/Hc/Il1a/Csf3r/Cxcl1/Flt1/Itgam/Mpp1/Ednra/Rac2/Vav3/Vav1/Cd300a/Cxcl10/Ccl5/Ccl2/P2ry12/Serpine1/Itga9/Prex1/Thbs1/C3ar1/Ccr2/C5ar1/Lgals3/Cx3cr1/Fcer1g/Fcgr3/Ano6/C5ar2,TRUE
GO:0097529,myeloid leukocyte migration,48/2924,133/15562,1.8292618488643627e-6,1.0491597812956776e-4,8.382368633880496e-5,48,bp,treatment-effect-on-ko,NA,Itgam,TRUE
GO:0097530,granulocyte migration,35/2924,93/15562,1.552373550574434e-5,5.36060625937206e-4,4.282910817611698e-4,35,bp,treatment-effect-on-ko,down,Rarres2/C1qbp,FALSE
GO:0097530,granulocyte migration,35/2924,93/15562,1.552373550574434e-5,5.36060625937206e-4,4.282910817611698e-4,35,bp,treatment-effect-on-ko,up,Itgb2/Il17ra/Trpv4/Csf1/Ccl6/Ccl9/Syk/Nckap1l/Cd74/Anxa1/Adam8/Sell/Il1a/Csf3r/Cxcl1/Itgam/Mpp1/Ednra/Rac2/Vav3/Vav1/Cd300a/Ccl5/Ccl2/Itga9/Prex1/Thbs1/C3ar1/C5ar1/Lgals3/Fcer1g/Fcgr3/C5ar2,FALSE
GO:0097530,granulocyte migration,35/2924,93/15562,1.552373550574434e-5,5.36060625937206e-4,4.282910817611698e-4,35,bp,treatment-effect-on-ko,NA,Itgam,FALSE
GO:0098542,defense response to other organism,108/2924,383/15562,3.697638863292722e-6,1.8025091973391025e-4,1.440133030966639e-4,108,bp,treatment-effect-on-ko,down,Il12rb1/Irf3/Phyhip/Tusc2/Sirt2/Hist1h2bc/C1qbp/Pnpo/Mdh1/Bnip3l/Mylk/Hrg/Cspg5/Mrps10/Polr3g/Mbl1/Fabp1/Pcbp2/B2m/H2-K1/Exosc5,FALSE
GO:0098542,defense response to other organism,108/2924,383/15562,3.697638863292722e-6,1.8025091973391025e-4,1.440133030966639e-4,108,bp,treatment-effect-on-ko,up,Tgfb1/Il17ra/Cd36/Hck/Il27ra/Cyba/Kcnq1/Fcgr1/Ncf1/H2-M3/Slpi/Serinc3/Pdk4/Havcr2/Sec14l1/Syk/App/Cd86/Chaf1b/Il10rb/Clec4n/Myo1f/Tnf/Ifitm1/Slc11a1/Ptprc/Stom/Cd93/Pld1/Anxa5/Nras/Tlr2/Alpk1/Gbp3/Gbp2/Fgr/Gbp9/Plac8/Cxcl1/Anxa3/Kcnj8/Abcc9/Tnfrsf1a/Itgax/Adm/Pycard/Tlr3/Il15/Cotl1/Mb21d1/Plscr1/Oas3/Oas2/Nup93/Cd207/Cxcl10/Ccl5/Stab2/Spon2/Serpine1/Aim2/Nod1/Tlr4/Nlrc4/Batf2/Tlr8/Irf8/Hilpda/Ackr3/Tlr7/Ifit2/C5ar1/Adam17/Hmgb2/Bcl2/Fcer1g/Ifnlr1/Tnfaip8/Rnasel/Jchain/Lyz2/Naip5/Raet1d/Raet1d/Naip6/Naip2/Gbp4,FALSE
GO:0098543,detection of other organism,8/2924,14/15562,0.0015623123429018698,0.01810378802338177,0.014464205318107722,8,bp,treatment-effect-on-ko,up,Tlr2/Nod1/Nlrc4/Tlr1/Tlr6/Naip5/Naip6/Naip2,FALSE
GO:0098552,side of membrane,138/2974,414/15746,1.0387241176576387e-12,1.9562637549218863e-10,1.6109335438760571e-10,138,cc,treatment-effect-on-ko,down,Il12rb1/Mien1/Apoe/Calr/H13/Ctsl/Arsa/Gna14/Zap70/Serpine2/Clec2d/Scnn1a/Plet1/Styk1//////Serpina5/Efna5/B2m/H2-K1/Ceacam1,FALSE
