ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count,ont,comparison,direction,symbols,interesting
GO:0050776,regulation of immune response,120/2653,487/15562,9.894152843790074e-6,0.001007588218173724,8.780396433447218e-4,120,bp,treatment-effect-on-ko,NA,Clcf1,TRUE
GO:0050778,positive regulation of immune response,93/2653,382/15562,1.5177024084736315e-4,0.007807561874518991,0.006803720726429269,93,bp,treatment-effect-on-ko,down,Il12rb1/Irf3/C8g/C1qbp/C9/Hrg/Masp1/Serping1/C2/Zap70/Masp2/Prkcz/C8b/Polr3g/Mbl1/Crp/C1rl/Susd4/C1ra/B2m/H2-K1,TRUE
GO:0050778,positive regulation of immune response,93/2653,382/15562,1.5177024084736315e-4,0.007807561874518991,0.006803720726429269,93,bp,treatment-effect-on-ko,up,Tgfb1/Cd36/Cacnb3/Stat5a/Gab2/Cd44/Il27ra/Tek/Gprc5b/Fcgr1/H2-M3/Mapkapk2/Fyn/Stx7/Havcr2/Tnip1/Sec14l1/Prkch/Syk/Nckap1l/Cd86/Tnfrsf21/C3/Slc11a1/Ptprc/Cd55/Prkcq/Abl1/Hc/Nras/Tlr2/Cd38/Pycard/Hpx/Trim30a/Rps6ka3/Tlr3/Il15/Mmp2/Jak3/Mb21d1/Plscr1/Vav3/Tlr13/Cd300a/Spon2/Themis2/Aim2/Tlr4/Rftn1/C3ar1/Clcf1/Lat2/Klhl6/Tlr1/Tlr9/Cd24a/Ccr2/C5ar1/Cd14/Tlr6/Ezr/Rab7b/Prkcb/Hmgb2/Bcl2/Nfam1/Cd300ld3/H2-Ab1/Raet1d/Ulbp1/Tnfsf13,TRUE
GO:0050778,positive regulation of immune response,93/2653,382/15562,1.5177024084736315e-4,0.007807561874518991,0.006803720726429269,93,bp,treatment-effect-on-ko,NA,Clcf1,TRUE
GO:0050798,activated T cell proliferation,15/2653,40/15562,0.0016003063313913624,0.035024248217732014,0.030521077816148285,15,bp,treatment-effect-on-ko,down,Il12rb1/Igf1,FALSE
GO:0050798,activated T cell proliferation,15/2653,40/15562,0.0016003063313913624,0.035024248217732014,0.030521077816148285,15,bp,treatment-effect-on-ko,up,Itgb2/Icosl/Stat5a/Fyn/Ripk3/Cd86/Abl1/Itgam/Pycard/Itgal/Jak3/Cd24a/Lrrc32,FALSE
GO:0050798,activated T cell proliferation,15/2653,40/15562,0.0016003063313913624,0.035024248217732014,0.030521077816148285,15,bp,treatment-effect-on-ko,NA,Itgam,FALSE
GO:0050817,coagulation,50/2653,166/15562,2.1219416748713407e-5,0.0017344751837688943,0.001511468618109757,50,bp,treatment-effect-on-ko,down,Apoh/Apoe/Hspb1/F12/C9/Hrg/Serping1/Proc/Zap70/Serpine2/F13b/Serpinc1/F2/F3/Ilk/F7/F10/F11/C1galt1c1/Psg23/Vkorc1,FALSE
GO:0050817,coagulation,50/2653,166/15562,2.1219416748713407e-5,0.0017344751837688943,0.001511468618109757,50,bp,treatment-effect-on-ko,up,Pdgfb/Vwf/Axl/Cd36/Clic1/Mertk/C1qtnf1/Gna13/Itgb3/Syk/C3/Fermt3/Pdgfa/Csrp1/Prkcq/Tfpi/Anxa5/Pdgfra/Flna/Gas6/Rab27a/Anxa2/Stab2/Rap2b/Tlr4/F13a1/Adrb2/Actg1/Ano6,FALSE
GO:0050818,regulation of coagulation,27/2653,83/15562,4.1793011028935643e-4,0.014186879254040058,0.01236283054497194,27,bp,treatment-effect-on-ko,down,Apoh/Apoe/F12/Hrg/Serping1/Proc/Zap70/Serpine2/Serpinc1/F2/F7/F11/Psg23/Vkorc1,FALSE
GO:0050818,regulation of coagulation,27/2653,83/15562,4.1793011028935643e-4,0.014186879254040058,0.01236283054497194,27,bp,treatment-effect-on-ko,up,Pdgfb/Cd36/C1qtnf1/Syk/Pdgfa/Prkcq/Anxa5/Pdgfra/Anxa2/Stab2/Tlr4/Adrb2/Ano6,FALSE
GO:0050819,negative regulation of coagulation,17/2653,43/15562,3.894847454611212e-4,0.013764306079945927,0.011994588844268881,17,bp,treatment-effect-on-ko,down,Apoh/Apoe/F12/Hrg/Serping1/Proc/Serpine2/F2/F11/Psg23,FALSE
GO:0050819,negative regulation of coagulation,17/2653,43/15562,3.894847454611212e-4,0.013764306079945927,0.011994588844268881,17,bp,treatment-effect-on-ko,up,Pdgfb/C1qtnf1/Pdgfa/Anxa5/Pdgfra/Anxa2/Adrb2,FALSE
GO:0050830,defense response to Gram-positive bacterium,20/2653,58/15562,9.963188049197998e-4,0.024858154182749004,0.021662068332229962,20,bp,treatment-effect-on-ko,down,Hist1h2bc/Mbl1/B2m,FALSE
GO:0050830,defense response to Gram-positive bacterium,20/2653,58/15562,9.963188049197998e-4,0.024858154182749004,0.021662068332229962,20,bp,treatment-effect-on-ko,up,Cd36/Hck/Il27ra/Ncf1/Havcr2/App/Myo1f/Pld1/Tlr2/Gbp2/Gbp9/Adm/Nod1/C5ar1/Adam17/Hmgb2/Tnfaip8,FALSE
GO:0050832,defense response to fungus,9/2653,20/15562,0.0033140283296095472,0.05713453761636067,0.04978858240548168,9,bp,treatment-effect-on-ko,down,Hrg,FALSE
GO:0050832,defense response to fungus,9/2653,20/15562,0.0033140283296095472,0.05713453761636067,0.04978858240548168,9,bp,treatment-effect-on-ko,up,Tgfb1/Il17ra/Ncf1/App/Clec4n/Cxcl1/Cotl1/Spon2,FALSE
GO:0050840,extracellular matrix binding,16/2634,48/15510,0.004365106672361756,0.04926912068156464,0.042927803434824684,16,mf,treatment-effect-on-ko,up,Bcam/Nid1/Sparc/Dcn/Ntn4/Itgb3/Ache/Itga6/Ecm1/Eln/Bgn/Adgrg1/Adamts15/Gpc1/Fbln2/Lgals1,FALSE
GO:0050853,B cell receptor signaling pathway,15/2653,38/15562,8.636171498894846e-4,0.022625762025112392,0.019716701387140448,15,bp,treatment-effect-on-ko,down,Zap70,TRUE
GO:0050853,B cell receptor signaling pathway,15/2653,38/15562,8.636171498894846e-4,0.022625762025112392,0.019716701387140448,15,bp,treatment-effect-on-ko,up,Prkch/Syk/Nckap1l/Ptprc/Abl1/Cd38/Vav3/Cd300a/Rftn1/Lat2/Klhl6/Prkcb/Bcl2/Nfam1,TRUE
GO:0050920,regulation of chemotaxis,43/2653,166/15562,0.0024903981795329194,0.04832021124884063,0.042107539852117,43,bp,treatment-effect-on-ko,down,Calr/Hspb1/Rarres2/C1qbp/F7/Ryk,FALSE
GO:0050920,regulation of chemotaxis,43/2653,166/15562,0.0024903981795329194,0.04832021124884063,0.042107539852117,43,bp,treatment-effect-on-ko,up,Pdgfb/Sema6b/Efnb2/Tiam1/Tgfb1/Csf1/Sema6a/Nckap1l/Pla2g7/Pdgfrb/Sema4c/Hc/Pdgfra/Cxcl1/Plxna4/Plxna1/Plxnd1/Plxna3/Mpp1/Gas6/Adgra2/Ednra/Rac2/Sema3f/Gpsm3/Cxcl10/Lpar1/C3ar1/Ccr2/Ntf3/C5ar1/Adam17/Adam10/Kdr/Ano6/C5ar2/Plxnc1,FALSE
GO:0051184,cofactor transporter activity,8/2634,16/15510,0.002419332382840179,0.039744563505836175,0.034629130501609345,8,mf,treatment-effect-on-ko,down,Mfsd3/Slc46a1,FALSE
GO:0051184,cofactor transporter activity,8/2634,16/15510,0.002419332382840179,0.039744563505836175,0.034629130501609345,8,mf,treatment-effect-on-ko,up,Slc16a12/Slc6a8/Hpx/Folr2/Mfsd7b/Slc48a1,FALSE
GO:0051186,cofactor metabolic process,91/2653,309/15562,3.6291099183885346e-8,1.1318286557974243e-5,9.863061232146735e-6,91,bp,treatment-effect-on-ko,down,Ndufa9/Haao/Coasy/Idh3g/Gnmt/Gcdh/Pdhx/Qdpr/Hsd11b1/Pipox/Pnpo/Pah/Igf1/Mdh1/Ogdh/Mthfd1/Pcbd2/Mccc2/Pdhb/Sucla2/Fech/Prdx5/Alas2/Kynu/Idh3b/Nfs1/Tdo2/Them5/Bdh2/Scp2/Eif2ak1/Aldh1l1/Qprt/Dgat2/Acadsb/Acsm2/Gpat4/Nudt7/Coq9/Fdx1/Pts/Pfkm/Mcee/Pank1/Acaa2/Gch1/Aspdh/Pdk2/Baat/Mat2b/Dmgdh/Flad1/Hebp1/Suclg1/Fbp1/Mlycd/Vkorc1,FALSE
GO:0051186,cofactor metabolic process,91/2653,309/15562,3.6291099183885346e-8,1.1318286557974243e-5,9.863061232146735e-6,91,bp,treatment-effect-on-ko,up,Akr1b3/Cyp4f18/Ier3/Dnmt1/Fpgs/Ncf1/Pdk4/Vnn3/Pfkp/Akr1c18/Acot2/Entpd5/Mtr/Myc/Cbr3/Acot9/Tyms/Acss1/Ppt1/Gale/Kcnab2/Pgd/Far1/Hpx/G6pdx/Slc37a2/Pkm/Pdk3/Hk1/Pck2/Acot6/Atpif1/Acnat2/Ldha,FALSE
GO:0051188,cofactor biosynthetic process,32/2653,113/15562,0.0018926954658723758,0.040189576062566616,0.03502228429795649,32,bp,treatment-effect-on-ko,down,Ndufa9/Haao/Coasy/Gcdh/Pdhx/Qdpr/Pnpo/Mthfd1/Pcbd2/Pdhb/Fech/Alas2/Kynu/Nfs1/Bdh2/Qprt/Coq9/Pts/Pank1/Gch1/Aspdh/Pdk2/Mat2b/Flad1/Mlycd/Vkorc1,FALSE
GO:0051188,cofactor biosynthetic process,32/2653,113/15562,0.0018926954658723758,0.040189576062566616,0.03502228429795649,32,bp,treatment-effect-on-ko,up,Fpgs/Pdk4/Acss1/G6pdx/Pdk3/Atpif1,FALSE
GO:0051272,positive regulation of cellular component movement,102/2653,407/15562,2.155059346566562e-5,0.0017344751837688943,0.001511468618109757,102,bp,treatment-effect-on-ko,down,Mien1/Calr/Hspb1/Rarres2/C1qbp/Grb7/Igf1/Egfr/Lrrc16a/F3/Epb41l4b/Nox4/Ilk/F7/Cfap20/Plet1/Atoh8/Fbxo31/Bcas3,FALSE
GO:0051272,positive regulation of cellular component movement,102/2653,407/15562,2.155059346566562e-5,0.0017344751837688943,0.001511468618109757,102,bp,treatment-effect-on-ko,up,Pdgfb/Itga5/Mmp14/Sema6b/Col1a1/Tiam1/Tgfb1/Gab2/Hdac9/Kit/Tek/Amotl1/Csf1/Myo1c/Sparc/Sema6a/Flt4/Itgb3/Ntn1/Dab2/Myc/Hdac7/Nckap1l/Abcc1/Pla2g7/Myo1f/Pdgfrb/Csf1r/Kif20b/Fermt3/Pdgfa/Sema4c/Ptprc/Ddr2/Itga4/Bmp2/Pld1/Tlr2/Pdgfc/Sdcbp/Glipr2/Stmn1/Hgf/Pdgfra/Cxcl1/Anxa3/Flt1/Pak1/Pycard/Gas6/Adgra2/Arhgef7/Ednra/Mmp2/Ets1/Mcam/Tgfbr2/Trf/Rac2/Sema3f/Gpsm3/Plvap/Cxcl10/Fam110c/Icam1/Trpm4/Lpar1/C3ar1/Reln/P2ry6/Ccr2/Ntf3/C5ar1/Arhgef39/Adam17/Rhob/Slc8a1/Adam10/Bcl2/Kdr/Ano6/Myadm/Zfp703,FALSE
GO:0051272,positive regulation of cellular component movement,102/2653,407/15562,2.155059346566562e-5,0.0017344751837688943,0.001511468618109757,102,bp,treatment-effect-on-ko,NA,Myadm,FALSE
GO:0051346,negative regulation of hydrolase activity,83/2653,308/15562,7.348327095157102e-6,8.333670955644076e-4,7.262186418682772e-4,83,bp,treatment-effect-on-ko,down,Oxa1l/Angptl4/Dnaja3/Apoa2/Itih1/Igf1/Serping1/Prdx5/Serpine2/Serpinc1/Park7/Prkcz/Uri1/Herpud1/Apoa1/Serpina5/Serpina12/Wdr81/Ppp1r37/Cnn3/Fabp1/Serpina3k/Serpina9/Map2k5/Bcas3/Mug1/Serpina11/Gpx1/Serpina3c/Cry2/Serpina1d/Serpina1a/Serpina1b/Ubxn1/Serpina1e/Serpina1c,FALSE
GO:0051346,negative regulation of hydrolase activity,83/2653,308/15562,7.348327095157102e-6,8.333670955644076e-4,7.262186418682772e-4,83,bp,treatment-effect-on-ko,up,Timp1/Bicd1/Rasa4/Cstb/Cd44/Slpi/Birc5/Arrb1/Timp3/Adora2a/Serpina3n/Papln/Nckap1l/App/Pkmyt1/Pi16/Spink1/Cep192/Serpinb8/Apcs/Mastl/Abl1/Tfpi/Casc5/Ecm1/Hgf/Nos3/Rps6ka3/Gas6/Dbn1/Dhcr24/Rtkn/Sh3bp4/Spry1/Ppp1r9b/Picalm/Mkl1/Tlr9/Sfn/Lxn/Atpif1/Pla2r1/Tnfaip8/Serpina3f/Wfdc3/Naip2/Serpina3m/Cdkn2d,FALSE
GO:0051347,positive regulation of transferase activity,107/2653,463/15562,4.237903970664895e-4,0.014288608657849883,0.012451480300723102,107,bp,treatment-effect-on-ko,down,Tpd52l1/Araf/Sdc4/Acsl1/Igf1/Egfr/Tom1l1/Sod1/Pde6g/Atg13/Jtb/Lamtor2/Prkcz/Camkk2/Nox4/Ilk/Lpar2/Apoa1/Trib3/Topors/Atg14/C1galt1c1/Ghr/Map2k5/Gckr/Mapk15/Prok1/Ceacam1/Arrdc3,FALSE
GO:0051347,positive regulation of transferase activity,107/2653,463/15562,4.237903970664895e-4,0.014288608657849883,0.012451480300723102,107,bp,treatment-effect-on-ko,up,Axin2/Ccnd2/Pdgfb/Unc119/Tiam1/Tgfb1/Kit/Tek/Gprc5b/Csf1/Gadd45b/Cdc6/Arrb1/Stk10/Shc2/Trib2/Ace/Itgb3/Map3k3/Camkk1/Aurkb/Syk/Dab2/Ripk3/Nckap1l/Map3k8/Lmnb1/Pdgfrb/Csf1r/Pdgfa/Slc11a1/Tnfrsf11a/Ptprc/Atp2b4/Nek2/Ddr2/Prkcq/Mastl/Abl1/Stk39/Cdc25b/Rassf2/Bmp2/Tpx2/Ptpn1/Pdgfc/Hgf/Pdgfra/Flt1/Kras/Iqgap1/Pak1/Gas6/Tgfbr2/Trf/Gnai2/Mst1r/Ccdc88a/Vav3/Cd300a/Socs1/Lpar1/Tlr4/Reln/Clspn/Tlr1/Tlr9/Cd24a/Ntf3/Tlr6/Adam17/Adra2b/Ube2s/Erbb2/Klk1b4/Psrc1/Strada/Ccnd1,FALSE
GO:0051493,regulation of cytoskeleton organization,102/2653,394/15562,4.906149675144464e-6,6.277355609992532e-4,5.470257573015326e-4,102,bp,treatment-effect-on-ko,down,Sirt2/Sdc4/Lrrc16a/Ctsl/Sbds/Neb/Hax1/Nox4/Ilk/Arhgap6/Dixdc1/Apoa1/Fhod3/Whamm/Efna5/Bcas3,FALSE
GO:0051493,regulation of cytoskeleton organization,102/2653,394/15562,4.906149675144464e-6,6.277355609992532e-4,5.470257573015326e-4,102,bp,treatment-effect-on-ko,up,Spag5/Tgfb1/Hck/Wdr1/Tek/Spire2/Kif11/Sgk1/Mdm1/Sptbn1/Itgb3/Aurkb/Nin/Plk2/Ska3/Bora/Sh3bp1/Nckap1l/Shank3/Hcls1/Racgap1/Twf2/Mlst8/Myo1f/Spire1/Cep192/Pdgfrb/Csf1r/Mark2/Plk4/Actr3/Nek2/Prkcq/Abl1/Kif18a/Knstrn/Tpx2/Arhgef2/Capzb/Stmn1/Wasf2/Add1/Cit/Fscn1/Arpc1b/Limk1/Eln/Vasp/Pak1/Pycard/Flna/Plxna3/Ccsap/Tpm1/Ccdc88a/Tubgcp5/Gas2l1/Inpp5j/Dbn1/Mid1/Ska1/Icam1/Cep85/Ckap2/Cep250/Lpar1/Vill/Arhgap18/Prex1/Ccnb1/Kirrel/Synpo/Cdc42ep2/Phldb1/Ntf3/Gen1/Arhgef15/Capg/Gda/Cenpj/Nck2/Capn6/Myadm/Psrc1/Wipf1/Kifc1,FALSE
GO:0051493,regulation of cytoskeleton organization,102/2653,394/15562,4.906149675144464e-6,6.277355609992532e-4,5.470257573015326e-4,102,bp,treatment-effect-on-ko,NA,Myadm,FALSE
GO:0051537,"2 iron, 2 sulfur cluster binding",11/2634,25/15510,0.0014336910326837658,0.028650317521991972,0.024962799861568935,11,mf,treatment-effect-on-ko,down,Sdhb/Glrx2/Aifm3/Ndufv2/Fech/Ndufs1/Fdx1/Cisd1/Uqcrfs1/Isca1/Aox3,FALSE
GO:0051881,regulation of mitochondrial membrane potential,20/2653,56/15562,5.979023288789202e-4,0.018531258516185166,0.016148640213133832,20,bp,treatment-effect-on-ko,down,Sod2/Tusc2/Sod1/Ndufs1/Pink1/Park7/Slc25a33/Bco2,FALSE
GO:0051881,regulation of mitochondrial membrane potential,20/2653,56/15562,5.979023288789202e-4,0.018531258516185166,0.016148640213133832,20,bp,treatment-effect-on-ko,up,Clic1/Hebp2/Dcn/Adora2a/Myc/Casp1/Slc25a36/Ucp2/Atpif1/Bcl2/Bak1/Kdr,FALSE
GO:0051990,(R)-2-hydroxyglutarate dehydrogenase activity,11/2634,25/15510,0.0014336910326837658,0.028650317521991972,0.024962799861568935,11,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6/D2hgdh,FALSE
GO:0051990,(R)-2-hydroxyglutarate dehydrogenase activity,11/2634,25/15510,0.0014336910326837658,0.028650317521991972,0.024962799861568935,11,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0052547,regulation of peptidase activity,74/2653,301/15562,5.05933478652244e-4,0.01608030610493438,0.014012813947786926,74,bp,treatment-effect-on-ko,down,Bcap31/Dnaja3/Itih1/Igf1/Cideb/Serping1/Prdx5/Serpine2/Serpinc1/F3/Park7/Herpud1/Yjefn3/Ndufa13/Serpina5/Serpina12/Fabp1/Serpina3k/Serpina9/Map2k5/Mug1/Serpina11/Gpx1/Serpina3c/Serpina1d/Serpina1a/Serpina1b/Ubxn1/Serpina1e/Serpina1c,FALSE
GO:0052547,regulation of peptidase activity,74/2653,301/15562,5.05933478652244e-4,0.01608030610493438,0.014012813947786926,74,bp,treatment-effect-on-ko,up,Pparg/Mmp14/Timp1/Cstb/Cd44/Pcolce2/Slpi/Birc5/Arrb1/Apaf1/Timp3/Adora2a/Cyfip2/Serpina3n/Papln/Myc/Mefv/App/Pi16/Spink1/Serpinb8/Tfpi/Ecm1/Asph/Hgf/Pcolce/Pycard/Rps6ka3/Gas6/Uaca/Dhcr24/Aim2/Acer2/Nod1/Picalm/Hip1/Mkl1/Sfn/Lxn/Bak1/Tnfaip8/Serpina3f/Wfdc3/Naip2/Serpina3m/Cdkn2d,FALSE
GO:0052677,"D-arabinitol dehydrogenase, D-xylulose forming (NADP+) activity",10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,down,Akr1c21/Akr1c13/Adh5/Bdh2/Sdr42e1/Hsd3b5/Sdr9c7/H2-Ke6,FALSE
GO:0052677,"D-arabinitol dehydrogenase, D-xylulose forming (NADP+) activity",10/2634,24/15510,0.0038190011659841616,0.04519769341101644,0.03938040037279529,10,mf,treatment-effect-on-ko,up,Kcnab2/Htatip2,FALSE
GO:0060191,regulation of lipase activity,20/2653,62/15562,0.002498319539519215,0.04832021124884063,0.042107539852117,20,bp,treatment-effect-on-ko,down,Apoh/Lmf1/Angptl4/Apoa2/Prkcz/Fgfr2/Arhgap6/Apoa5/Apoa1,FALSE
GO:0060191,regulation of lipase activity,20/2653,62/15562,0.002498319539519215,0.04832021124884063,0.042107539852117,20,bp,treatment-effect-on-ko,up,Rhoc/Bicd1/Gna13/Pdgfrb/Abl1/Ppt1/Pdgfra/Flt1/Apoa4/Lpar1/Pla2r1,FALSE
GO:0061041,regulation of wound healing,32/2653,116/15562,0.002980847217536705,0.05389285367937738,0.046963691287735046,32,bp,treatment-effect-on-ko,down,Apoh/Apoe/F12/Hrg/Serping1/Proc/Zap70/Serpine2/Serpinc1/F2/F7/F11/Hopx/Psg23/Vkorc1,TRUE
GO:0061041,regulation of wound healing,32/2653,116/15562,0.002980847217536705,0.05389285367937738,0.046963691287735046,32,bp,treatment-effect-on-ko,up,Pdgfb/Ppard/Cd36/C1qtnf1/Syk/Myc/Tnfrsf12a/Pdgfa/Prkcq/Anxa5/Pdgfra/Anxa2/Stab2/Tlr4/Adrb2/Gja1/Ano6,TRUE
GO:0061045,negative regulation of wound healing,18/2653,53/15562,0.0021277811247779306,0.04308783614260757,0.037547906572115146,18,bp,treatment-effect-on-ko,down,Apoh/Apoe/F12/Hrg/Serping1/Proc/Serpine2/F2/F11/Psg23,TRUE
GO:0061045,negative regulation of wound healing,18/2653,53/15562,0.0021277811247779306,0.04308783614260757,0.037547906572115146,18,bp,treatment-effect-on-ko,up,Pdgfb/C1qtnf1/Pdgfa/Anxa5/Pdgfra/Anxa2/Adrb2/Gja1,TRUE
GO:0061134,peptidase regulator activity,48/2634,166/15510,8.650607556031522e-5,0.004584822004696707,0.003994719919467188,48,mf,treatment-effect-on-ko,down,Serpinf1/Itih1/Pttg1/Hrg/Serping1/Prdx5/Serpine2/Serpinc1/Serpina5/Serpina12/Serpina3k/Serpina9/Mug1/Serpina11/Serpina3c/Serpina1d/Serpina1a/Serpina1b/Serpina1e/Serpina1c,FALSE
GO:0061134,peptidase regulator activity,48/2634,166/15510,8.650607556031522e-5,0.004584822004696707,0.003994719919467188,48,mf,treatment-effect-on-ko,up,Mmp14/Timp1/Cstb/Pcolce2/Slpi/Birc5/Arrb1/Apaf1/Timp3/Serpina3n/Papln/Tnfrsf10b/App/Pi16/C3/Spink1/Serpinb8/Hc/Tfpi/Pcolce/Pycard/Rps6ka3/Gas6/Lxn/Tnfaip8/Serpina3f/Serpinh1/Wfdc3/Serpina3m,FALSE
GO:0061135,endopeptidase regulator activity,41/2634,136/15510,1.0101671411819159e-4,0.004772919133090674,0.004158607491290092,41,mf,treatment-effect-on-ko,down,Serpinf1/Itih1/Pttg1/Hrg/Serping1/Prdx5/Serpine2/Serpinc1/Serpina5/Serpina12/Serpina3k/Serpina9/Mug1/Serpina11/Serpina3c/Serpina1d/Serpina1a/Serpina1b/Serpina1e/Serpina1c,FALSE
GO:0061135,endopeptidase regulator activity,41/2634,136/15510,1.0101671411819159e-4,0.004772919133090674,0.004158607491290092,41,mf,treatment-effect-on-ko,up,Timp1/Cstb/Slpi/Birc5/Arrb1/Timp3/Serpina3n/Papln/App/C3/Spink1/Serpinb8/Hc/Tfpi/Rps6ka3/Gas6/Lxn/Tnfaip8/Serpina3f/Serpinh1/Wfdc3/Serpina3m,FALSE
GO:0070330,aromatase activity,13/2634,32/15510,0.0013322170381830617,0.027999527061123314,0.02439577117108365,13,mf,treatment-effect-on-ko,down,Cyp2d26/Cyp2u1/Cyp3a25/Cyp2j5/Cyp2j6/Cyp2a12/Cyp4a12a/Cyp2d9/Cyp2d10,FALSE
GO:0070330,aromatase activity,13/2634,32/15510,0.0013322170381830617,0.027999527061123314,0.02439577117108365,13,mf,treatment-effect-on-ko,up,Cyp2c55/Cyp4b1/Cyp2b10/Cyp2b9,FALSE
GO:0070371,ERK1 and ERK2 cascade,56/2653,227/15562,0.0021001160019045173,0.04308783614260757,0.037547906572115146,56,bp,treatment-effect-on-ko,down,Phb2/Ndrg2/Igf1/Egfr/Spry4/Sirt3/Prkcz/Nox4/Fgfr2/Gstp1,FALSE
GO:0070371,ERK1 and ERK2 cascade,56/2653,227/15562,0.0021001160019045173,0.04308783614260757,0.037547906572115146,56,bp,treatment-effect-on-ko,up,Pdgfb/Tiam1/Cd36/Cd44/Epor/Tek/Arrb1/Ccl9/Flt4/Havcr2/Tnip1/Itgb3/Syk/Dab2/C3/Pdgfrb/Csf1r/Pdgfa/Tnfrsf11a/Atf3/Abl1/Bmp2/Ptpn1/Tlr2/Pdgfc/Glipr2/Pdgfra/Pycard/Gas6/Ednra/Bmper/Trf/Lif/Spry1/Icam1/Nod1/Tlr4/Clcf1/Ackr3/C5ar1/Rgs14/Ezr/Rap1b/Erbb2/Kdr/C5ar2,FALSE
GO:0070371,ERK1 and ERK2 cascade,56/2653,227/15562,0.0021001160019045173,0.04308783614260757,0.037547906572115146,56,bp,treatment-effect-on-ko,NA,Clcf1/Gstp1,FALSE
GO:0070372,regulation of ERK1 and ERK2 cascade,55/2653,213/15562,7.467253993230817e-4,0.021292341386412447,0.018554722554006923,55,bp,treatment-effect-on-ko,down,Phb2/Ndrg2/Igf1/Egfr/Spry4/Sirt3/Prkcz/Nox4/Fgfr2/Gstp1,FALSE
GO:0070372,regulation of ERK1 and ERK2 cascade,55/2653,213/15562,7.467253993230817e-4,0.021292341386412447,0.018554722554006923,55,bp,treatment-effect-on-ko,up,Pdgfb/Tiam1/Cd36/Cd44/Epor/Tek/Arrb1/Ccl9/Flt4/Havcr2/Tnip1/Itgb3/Syk/Dab2/C3/Pdgfrb/Csf1r/Pdgfa/Tnfrsf11a/Atf3/Abl1/Bmp2/Ptpn1/Tlr2/Pdgfc/Glipr2/Pdgfra/Pycard/Gas6/Ednra/Bmper/Lif/Spry1/Icam1/Nod1/Tlr4/Clcf1/Ackr3/C5ar1/Rgs14/Ezr/Rap1b/Erbb2/Kdr/C5ar2,FALSE
GO:0070372,regulation of ERK1 and ERK2 cascade,55/2653,213/15562,7.467253993230817e-4,0.021292341386412447,0.018554722554006923,55,bp,treatment-effect-on-ko,NA,Clcf1/Gstp1,FALSE
GO:0070374,positive regulation of ERK1 and ERK2 cascade,38/2653,143/15562,0.002670510815593935,0.05043744182063359,0.043952551874493706,38,bp,treatment-effect-on-ko,down,Phb2/Egfr/Prkcz/Nox4/Fgfr2,FALSE
GO:0070374,positive regulation of ERK1 and ERK2 cascade,38/2653,143/15562,0.002670510815593935,0.05043744182063359,0.043952551874493706,38,bp,treatment-effect-on-ko,up,Pdgfb/Cd36/Cd44/Epor/Tek/Arrb1/Ccl9/Flt4/Havcr2/Itgb3/C3/Pdgfrb/Csf1r/Pdgfa/Tnfrsf11a/Abl1/Bmp2/Tlr2/Pdgfc/Glipr2/Pdgfra/Pycard/Gas6/Ednra/Bmper/Icam1/Nod1/Tlr4/Ackr3/C5ar1/Rap1b/Kdr/C5ar2,FALSE
GO:0070469,respiratory chain,29/2691,73/15746,3.747148161339994e-6,1.2226758034317232e-4,1.0524009710022471e-4,29,cc,treatment-effect-on-ko,down,Cox5a/Ndufa9/Ndufs3/Sdhb/Ndufs2/Ndufa12/Ndufs7/Uqcrb/Ndufb9/Ndufa6/Cyc1/Ndufa5/Ndufv3/Ndufv2/Uqcrc1/Ndufs1/Ndufb3/Ndufa10/Ndufb5/Park7/Ndufab1/Uqcrc2/Ndufb11/Cox4i1/Yjefn3/Ndufa13/Ndufv1/Uqcrfs1/Ndufb10/Cox6a1,FALSE
GO:0070469,respiratory chain,29/2691,73/15746,3.747148161339994e-6,1.2226758034317232e-4,1.0524009710022471e-4,29,cc,treatment-effect-on-ko,NA,Uqcrc1,FALSE
GO:0070507,regulation of microtubule cytoskeleton organization,40/2653,133/15562,1.406718243137997e-4,0.007388972666588006,0.0064389507616654474,40,bp,treatment-effect-on-ko,down,Sirt2/Sbds/Dixdc1/Efna5,FALSE
GO:0070507,regulation of microtubule cytoskeleton organization,40/2653,133/15562,1.406718243137997e-4,0.007388972666588006,0.0064389507616654474,40,bp,treatment-effect-on-ko,up,Spag5/Kif11/Sgk1/Mdm1/Aurkb/Nin/Plk2/Ska3/Bora/Racgap1/Cep192/Plk4/Nek2/Abl1/Kif18a/Knstrn/Tpx2/Arhgef2/Capzb/Stmn1/Ccsap/Tubgcp5/Gas2l1/Inpp5j/Mid1/Ska1/Cep85/Ckap2/Cep250/Ccnb1/Phldb1/Gen1/Gda/Cenpj/Psrc1/Kifc1,FALSE
GO:0070663,regulation of leukocyte proliferation,50/2653,190/15562,8.060326329991119e-4,0.021394164035455153,0.018643453566177668,50,bp,treatment-effect-on-ko,down,Il12rb1/Dnaja3/Igf1/Ndfip1/Zap70/Adk/Gstp1/Ceacam1,FALSE
