rowname,wt-ccl4-1,wt-ccl4-2,wt-ccl4-3,wt-ccl4-4,wt-ccl4-5,wt-untreated-1,wt-untreated-2,wt-untreated-3,wt-untreated-4,wt-untreated-5,yaptaz-ccl4-1,yaptaz-ccl4-2,yaptaz-ccl4-3,yaptaz-untreated-1,yaptaz-untreated-2,yaptaz-untreated-3,yaptaz-untreated-4,mgi_symbol
ENSMUSG00000021646,31.3694,45.7601,29.8675,42.4316,33.7263,22.507,19.2515,23.4853,22.1854,13.5468,20.6455,19.3994,7.19276,26.0928,20.4981,22.4572,25.2645,Mccc2
ENSMUSG00000021650,10.881,15.5504,14.8666,16.2787,14.6365,9.13452,9.03792,9.96814,9.03707,5.52717,12.8848,14.0319,7.89172,11.574,8.93383,11.1769,9.46132,Ptcd2
ENSMUSG00000021660,186.853352,275.792028,194.275427,263.062,194.403412,130.31754,128.33695,148.79119400000002,152.0739,80.6980279,193.041697,223.48565100000002,138.41245099999998,171.73857500000003,140.770032,161.858056,160.31821300000001,Btf3
ENSMUSG00000021661,4.790383,4.53422,6.741181,4.9698116,4.849448,4.125705999999999,3.5053522999999998,3.5019080000000002,2.983319,1.509831,4.584331,4.322488,1.97644,5.006531,2.380413,3.3845210000000003,4.1514162,Ankra2
ENSMUSG00000021665,6.47616,8.9144,7.99176,10.3755,7.25038,7.97935,3.80078,4.06837,8.1078,2.86101,10.1181,16.5139,33.4539,4.90818,4.34477,5.12243,7.05324,Hexb
ENSMUSG00000021666,18.599838,21.955218,19.3790242,18.0220599,17.963555000000003,10.121665599999998,10.281576000000001,13.285452999999999,12.818553,7.365895499999999,18.611723,18.542362,5.029985,15.174739399999998,11.718955900000001,14.143868000000001,12.7230259,Gfm2
ENSMUSG00000021668,1.33603,2.176381,2.1385514,1.09381,1.59611,1.00672,0.73809,0.852972,0.744029,0.525441,2.08033,3.6062700000000003,0.756242,1.02249,0.45982,0.788944,0.803745,Polk
ENSMUSG00000021669,9.08654,10.4866,12.041030000000001,8.31311,10.68731,4.540426,3.25006,6.555194999999999,5.2131,2.54379,6.068169,11.889690000000002,2.031236,8.05214,2.7731909999999997,4.140135,4.13736,Col4a3bp
ENSMUSG00000021670,43.909054000000005,36.440345,33.214418800000004,57.3320236,41.57641829999999,77.896982,58.84742599999999,18.925838900000002,20.720318,15.350222200000001,19.669296000000003,76.347795,14.926286999999999,28.947485800000003,12.7161133,17.5321666,14.6379183,Hmgcr
ENSMUSG00000021671,1.89676,1.37756,1.59352,1.65775,1.48078,0.574154,1.15072,0.695438,1.36728,0.713177,1.7421,2.5107,0.95813,0.96315,0.723189,0.99994,0.954345,Poc5
ENSMUSG00000021675,0.126613,0.0349383,0.0978076,0.0,0.165433,0.20734,0.0,0.0422785,0.0497319,0.0639564,0.0323875,0.0960309,0.137049,0.0869982,0.0,0.0206081,0.127258,F2rl2
ENSMUSG00000021676,57.5361,63.6301,67.9423,52.2566,67.4346,33.1618,25.3365,38.1386,33.4606,17.8545,44.9844,66.1046,10.3165,48.6809,21.3528,30.4941,33.685,Iqgap2
ENSMUSG00000021678,0.084429100000000007,0.0626692,0.0,0.0595842,0.166268,0.0,0.0,0.0189986,0.0225236,0.0,0.0,0.04176,0.0,0.0,0.0,0.0221452,0.1147,F2rl1
ENSMUSG00000021681,8.24704,9.24541,9.397048999999999,9.37558,10.400436000000001,5.2747934,4.3866893,7.26374,5.13705,3.70797,8.915562,10.5147211,4.29649,8.94492,5.50266,7.24893,7.380154,Aggf1
ENSMUSG00000021684,0.0375453,0.258079,0.157663,0.3195358,0.0437982,0.036152,0.080999,0.0,0.153422,0.0329345,0.0399962,0.0493102,0.4162857,0.0436979,0.128227,0.0646172,0.0,Pde8b
ENSMUSG00000021685,0.0588934,0.0,0.0,0.0,0.0468082,0.0,0.024049,0.0403217,0.0,0.0,0.120647,0.0,0.0,0.0195032,0.0,0.0194286,0.0,Otp
ENSMUSG00000021686,14.4959,14.4247,14.5547,12.6459,13.5835,9.76846,7.69436,10.9285,10.198,6.2065,14.8841,20.585,5.80637,14.782,9.23096,10.9514,12.0285,Ap3b1
ENSMUSG00000021687,17.40412,18.779310000000002,18.152718,19.46301,20.64179,15.54921,8.95498,17.87295,9.355039999999999,4.13547,16.31139,19.36936,3.95646,29.35433,8.76052,16.65173,16.39122,Scamp1
ENSMUSG00000021690,3.64667,3.01899,5.22106,2.43583,3.77373,1.7123,1.40962,2.09546,2.09951,0.937667,3.36765,3.25271,0.869843,3.34949,1.31615,1.99742,2.04481,Jmy
ENSMUSG00000021692,1.78072,1.05033,1.51515,1.64793,1.80313,0.382325,0.880996,0.656531,0.72917,0.567256,1.48903,1.74741,0.81769,0.807471,0.947683,0.998218,0.861378,Dimt1
ENSMUSG00000021693,9.1238968,5.0388020000000004,7.294333,3.2842463,5.9447097,1.1262236,1.4579760000000002,2.4206186,3.4257669,2.739521,5.0129150000000005,4.632321,2.1862966999999998,3.3447410000000004,1.501841,2.353573,2.410459,Kif2a
ENSMUSG00000021694,2.6613501,2.3286499999999997,1.4438116,1.3865357,2.4299414,1.1743569999999999,1.2857226,2.1635589,2.0687379999999997,0.3276188,1.651013,3.01358,1.1964089,2.0994427,0.884652,1.713336,1.0996291999999999,Ercc8
ENSMUSG00000021696,0.055391,0.162204,0.124256,0.101671,0.176729,0.0461385,0.0344192,0.0,0.0925201,0.0287616,0.266194,0.961349,0.0938779,0.112802,0.0890482,0.0848972,0.131103,Elovl7
ENSMUSG00000021697,0.151889,0.487097,0.198367,0.1454493,0.139818,0.0330916,0.0,0.101859,0.0930764,0.330112,0.467852,2.447634,0.265262,0.0200989,0.0,0.0591472,0.0,Depdc1b
ENSMUSG00000021699,1.6719789999999999,0.8080559999999999,1.8968463000000002,0.249166,0.5988180000000001,0.42192799999999997,0.4665645,0.556116,0.736426,0.0871347,0.99587,3.4789641000000002,0.5530527,0.49183619999999995,0.5983091,0.2226543,0.5604076,Pde4d
ENSMUSG00000021700,0.00986622,0.0597617,0.0717445,0.0173674,0.0500335,0.0572157,0.0488493,0.0422296,0.0,0.0150752,0.0871195,0.0306471,0.0242694,0.0722537,0.021718,0.0645301,0.0976475,Rab3c
ENSMUSG00000021701,8.42508,11.905,9.70274,9.92619,6.46661,2.97571,4.9438,1.55112,4.2686,1.36218,9.82244,17.4564,22.6855,7.6084,3.34045,3.78333,6.12079,Plk2
ENSMUSG00000021703,8.45721,8.70031,9.19483,6.81489,8.53015,5.26603,4.12965,6.188,5.43253,3.48428,10.0481,20.4933,3.09089,12.049,4.59856,7.46909,6.69665,Serinc5
ENSMUSG00000021704,2.84256,2.22827,4.22537,2.09414,2.51331,2.65142,2.40528,1.6767,1.65002,0.571723,2.02546,1.30982,0.627852,2.5013,1.3309,1.20795,1.77778,Mtx3
ENSMUSG00000021706,1.389227,1.78474,1.5289879,1.224671,1.5598451,0.429483,0.264197,1.179563,0.853634,0.344252,1.31213,2.166794,0.456156,1.05899,0.478819,0.713328,0.956284,Zfyve16
ENSMUSG00000021707,10.779,12.8459,11.9861,10.5844,9.79319,6.08999,4.4609,5.76733,5.52597,2.70732,11.3,14.5385,4.15893,6.36198,4.71248,5.75368,6.28422,Dhfr
ENSMUSG00000021708,0.1348332,0.213827,0.12323220000000001,0.0954373,0.3944303,0.0492145,0.0105024,0.0,0.0362055,0.038076439999999996,0.2730265,1.1561428,0.219179,0.0420877,0.0,0.0166737,0.0,Rasgrf2
ENSMUSG00000021709,14.622381999999998,14.802262,17.36955,10.38684,14.920490000000001,6.5656799999999995,5.59722,8.181564,7.6362,3.86264,10.28924,16.063962,4.41588,12.759195,6.238008000000001,8.303065,7.15146,Erbb2ip
ENSMUSG00000021710,7.04368,8.43,7.20641,6.1485,7.38538,4.69281,3.44677,4.33447,4.04097,2.97974,7.4474,10.7603,2.98857,6.50161,4.19053,6.18659,5.95848,Nln
ENSMUSG00000021711,9.802947,11.949938000000001,11.817789000000001,11.101073,12.351771999999999,6.047477,5.1114239999999995,8.497281000000001,8.240342,5.31461,11.116073,16.499124,4.308904999999999,12.359962000000001,8.1934920000000009,8.632854,8.306776,Trappc13
ENSMUSG00000021712,4.030587,4.4446,4.701713300000001,8.269112,5.696961999999999,1.78596,2.000791,2.3875059,7.728822,2.129527,4.4939599999999995,4.963393,1.175545,2.8739909000000003,2.250025,3.251697,4.905528,Trim23
ENSMUSG00000021713,3.53945,3.09962,3.43641,3.0081,3.62723,1.60812,1.99151,1.3359,2.4808,1.12686,4.07903,6.51616,1.70885,4.78411,3.49013,2.96073,3.54423,Ppwd1
ENSMUSG00000021714,0.777263,0.984484,1.333664,0.911528,0.909244,0.368714,0.459436,0.0951595,0.168942,0.454372,1.01685,1.714318,0.360531,0.185818,0.218758,0.3156532,0.504652,Cenpk
ENSMUSG00000021715,4.00606,4.5972,5.148941,5.32843,5.1937560000000005,5.2858,3.35768,2.10591,3.1942399999999997,0.761164,2.99968,4.35556,1.81694,4.01998,2.47385,2.70547,2.26513,Cwc27
ENSMUSG00000021716,8.140889,6.562390000000001,8.820172999999999,7.322139999999999,7.870850000000001,4.00342,4.8164169999999995,2.84066,6.810791,3.6306339999999997,6.1160309999999996,9.224019000000002,3.45732,5.565109,6.24036,3.90369,4.938622,Srek1ip1
ENSMUSG00000021719,0.0524882,0.0285079,0.040556,0.0946091,0.0515852,0.0,0.010532,0.0172513,0.0,0.013302,0.106005,0.0666658,0.154497,0.0172853,0.0,0.016667,0.0132041,Rgs7bp
ENSMUSG00000021720,0.0,0.0,0.0,0.0,0.0314097,0.0,0.0,0.0,0.0,0.0,0.0486887,0.245479,0.990968,0.0,0.0,0.0,0.0,Rnf180
ENSMUSG00000021725,0.0255517,0.0829928,0.02963,0.081502,0.0164824,0.0,0.0203552,0.0,0.0,0.0,0.255279,0.312525,1.24709,0.0,0.0,0.0,0.0,Parp8
ENSMUSG00000021728,0.0,0.0,0.0,0.0574714,0.0461453,0.0,0.0,0.0,0.0,0.0,0.43088,0.617046,3.04986,0.0,0.0,0.0,0.0,Emb
ENSMUSG00000021730,0.0218786,0.0243166,0.0262394,0.0,0.0143561,0.0236738,0.0,0.0,0.0,0.0215671,0.0,0.0,0.0,0.0285152,0.0,0.0148686,0.0,Hcn1
ENSMUSG00000021731,14.7551,18.3475,13.5739,17.4579,15.3141,9.40417,10.2446,9.77425,9.99966,6.1771,14.8388,19.0087,7.93851,13.9536,11.1701,10.5384,10.3029,Mrps30
ENSMUSG00000021732,0.0,0.0,0.0598821,0.0151887,0.12828820000000002,0.039965,0.0151484,0.0,0.0459118,0.0,0.0,0.0158678,0.0815111,0.0,0.0,0.0,0.0214316,Fgf10
ENSMUSG00000021733,1.65374,1.52854,1.75874,1.15941,1.95457,0.904639,0.736777,1.00238,1.29134,0.522559,1.41379,2.28059,0.566278,1.40623,0.770049,1.03338,0.873931,Slc4a7
ENSMUSG00000021737,43.228736000000005,57.440408000000005,45.71896,50.5293,43.525504,29.32835,28.621999,33.8033,28.798,24.096949,38.571678999999996,48.838223,21.803083,42.62646600000001,30.519005000000003,37.707786,35.090101000000004,Psmd6
ENSMUSG00000021738,3.69155,3.06744,5.16685,2.25097,4.03408,3.21329,2.72169,2.02286,1.97854,0.962129,4.31386,3.7159,1.35769,4.02262,1.49146,1.67556,2.16391,Atxn7
ENSMUSG00000021741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.565146,0.0,0.0,0.0,0.522981,0.0,0.0,1.92834,0.0,0.840926,Gm5457
ENSMUSG00000021745,9.0227968,11.97858,8.358104,7.541965,8.15353,5.330911,6.10316,6.80458,6.118811,3.634431,9.623936,18.97607,1.010216,8.990359,2.139742,3.3646,3.08576,Ptprg
ENSMUSG00000021747,1.01091,1.0274,0.84101,1.75103,0.874041,0.686832,0.352139,0.387476,0.620064,0.242985,1.72212,2.84476,0.568186,1.32692,0.781184,1.96531,2.59147,4930452B06Rik
ENSMUSG00000021748,83.1361,132.882,88.1759,136.421,100.145,74.4197,54.9068,59.7535,51.7337,38.1769,97.97,87.9276,26.5261,92.4133,82.6417,83.8091,100.244,Pdhb
ENSMUSG00000021749,0.0,0.0,0.0,0.0,0.0901555,0.0,0.0,0.0,0.0,0.0,0.140888,0.0,0.0,0.0451983,0.0,0.0,0.0,Oit1
ENSMUSG00000021750,0.506417,0.135634,0.270424,0.898538,0.437942,1.1464,0.0698005,0.225512,0.0197743,0.0963616,0.9207700000000001,0.0736624,0.108355,0.0582106,0.117766,1.0190730000000001,0.11686,Fam107a
ENSMUSG00000021751,156.92846,261.26657,188.60739,301.68216,171.98867,109.93683,90.3566,184.88867000000002,132.94885000000002,66.31020000000001,231.91379999999995,164.30775,72.79859,139.30419999999998,56.556098000000006,183.53388,207.23736999999997,Acox2
ENSMUSG00000021752,5.419123,4.3678357,4.548379,3.8714435,3.903004,3.21956,2.8291399999999998,3.0521051999999997,2.0315250000000002,2.223403,4.459843,4.262641,2.5492410000000003,4.622563,2.583177,3.735106,3.221362,Kctd6
ENSMUSG00000021754,4.69262,2.3445799999999997,6.4258939999999996,2.6427560000000003,3.402756,0.630747,0.910253,1.413754,4.61437,2.027336,4.5626999999999995,12.935074,1.67791,5.0214099999999995,0.957629,1.061212,2.101711,Map3k1
ENSMUSG00000021756,16.314795,24.617703300000002,30.0372648,16.624210499999997,30.198690900000003,21.77532,6.7445569,24.01022,12.835876199999998,11.02185,32.292931,39.735862999999995,9.599758999999999,23.090637700000002,4.80276,18.878782,9.5721682,Il6st
ENSMUSG00000021758,0.0281427,0.0622547,0.0995206,0.0,0.0,0.0,0.0228653,0.0183172,0.0,0.0,0.0,0.0208451,0.0205026,0.0184726,0.0,0.0,0.0571127,Ddx4
ENSMUSG00000021759,2.300028,4.05834,2.831302,8.352979999999999,4.76937,1.5158960000000001,0.547782,1.904661,1.727385,0.47651899999999997,8.41606,8.32976,17.393720000000002,1.38901,0.696826,1.5447440000000001,1.434653,Plpp1
ENSMUSG00000021760,0.0,0.0,0.0,0.216594,0.116132,0.0,0.0,0.0594832,0.0,0.0,0.0911923,0.0656988,0.384517,0.0,0.0,0.0,0.0,Gpx8
ENSMUSG00000021763,0.157402,0.0101821,0.0,0.014937,0.0,0.0,0.0,0.0,0.00728277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BC067074
ENSMUSG00000021764,33.3004,53.8511,35.079,54.8786,33.8153,31.3445,29.4996,28.8873,27.0304,18.8921,37.6049,30.9903,24.1037,24.2193,21.707,32.6193,29.3019,Ndufs4
ENSMUSG00000021765,2.54815,3.33594,3.20776,1.59346,2.66891,1.12348,2.87719,1.68636,4.8511,0.597215,7.75526,4.67963,1.36793,3.36696,1.32145,0.543436,1.29941,Fst
ENSMUSG00000021767,3.4773789999999996,2.5228002,4.4265533,2.557604,3.7607466,1.8651750000000002,1.7741666999999999,2.7103334999999995,1.8976997,1.0620455,3.5559123,4.1607297,0.8907738000000001,2.5072456000000005,0.8776105,2.0473672,2.0009006,Kat6b
ENSMUSG00000021768,0.237479,0.0,0.14113,0.0,0.082257,0.0,0.101584,0.137612,0.375742,0.0812268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dusp13
ENSMUSG00000021770,7.4970099999999995,6.10542,8.175021000000001,3.746187,7.691214,3.018545,2.971143,3.712277,4.268125,1.7201330000000001,5.17789,10.472843999999998,1.922644,12.353762999999999,3.379464,3.24408,4.94877,Samd8
ENSMUSG00000021771,71.895832,121.46098,83.55031200000002,108.407291,87.58496780000002,70.358552,56.646266,61.529464,68.57648300000001,29.435649,81.10429599999999,122.180001,60.083599,100.36899700000001,53.623823,77.79538900000001,85.84491,Vdac2
ENSMUSG00000021772,16.148670000000003,18.64606,19.924681,20.785663,13.970162,13.39027,14.689574,13.003431999999998,11.063574,8.244503,25.798496,34.606577,13.971146000000001,29.58543,20.756149,20.255363,30.173096,Nkiras1
ENSMUSG00000021773,4.806137,9.4522616,4.697777,8.2548024,7.933415,5.3990100000000005,5.838610999999999,4.8495052,7.8217428,4.98264,5.2706096,10.6589965,4.809273800000001,13.203064999999999,7.74118,4.8113788,4.2188948,Comtd1
ENSMUSG00000021774,14.8021151,29.342570000000002,19.9335177,25.306712200000003,21.897985000000002,16.95705,12.4749023,16.7131654,14.6298,9.09595,15.1319981,16.7806877,11.5438901,13.550320399999999,12.944929199999999,15.3919268,11.306949900000001,Ube2e1
ENSMUSG00000021775,14.49308,22.036873999999997,19.76325,19.052201,23.42388,15.775508,14.421610000000001,10.462307000000001,10.554346,4.132998,8.425556,5.351026,3.794524,23.76491,6.929914,6.610834,15.17307,Nr1d2
ENSMUSG00000021779,6.91837,6.879029,8.717032,6.67314,8.526631,3.99014,2.78872,4.06119,4.032742,1.73833,6.893769900000001,6.007559,1.49614,7.7050849999999995,2.9395304,5.222791,5.453619,Thrb
ENSMUSG00000021782,2.2591219999999996,1.371102,1.456009,0.9899709999999999,1.216038,0.715387,0.644153,1.3034317,2.2747319999999998,0.19719369999999997,1.9369129999999999,3.131366,0.4104359,1.30827,0.5211293,1.048668,0.810608,Dlg5
ENSMUSG00000021785,10.853582000000001,17.829776000000003,14.277788999999999,13.208040899999999,12.304866599999999,7.8767499999999995,6.053754,8.579280200000001,7.9457198,5.00999,11.775265000000001,13.618512,4.839204,11.5508307,6.2322521,9.5533834,9.8219236,Ngly1
ENSMUSG00000021786,12.856656999999998,14.765175,13.717834,14.77611,12.924221000000001,7.61332,6.069114,11.343069999999999,8.16954,5.221088999999999,10.52997,10.70502,2.0530589999999997,9.699254000000002,5.9411341,8.650532,8.080945999999999,Oxsm
ENSMUSG00000021789,1.928407,0.831654,2.9064300000000003,0.981637,2.156526,5.51665,2.03058,0.199299,0.257737,0.4961622,2.0292969999999997,0.642189,4.023858,1.427284,0.271369,0.122642,1.788714,Sftpa1
ENSMUSG00000021792,57.531429,96.37404999999998,60.044495999999995,89.31242,82.32839200000001,44.582629999999995,27.915860000000002,51.65988999999999,42.175064,22.479895799999998,91.7621,78.70609900000001,16.682671,55.723583000000005,37.108042000000005,57.07549199999999,53.72925399999999,Fam213a
ENSMUSG00000021794,639.8892199999999,905.89766,743.2628,643.072724,679.59164,307.05537,220.92029,382.20914000000005,518.313891,251.824184,608.7739700000001,993.7035699999999,214.11539399999998,567.60607,220.507284,559.62305,511.96062,Glud1
ENSMUSG00000021795,0.732173,1.1155,0.624542,0.469785,0.458509,0.413309,0.259025,0.341822,0.10169,0.358854,0.589463,0.257539,0.417697,0.24718300000000001,0.251766,0.289128,0.130431,Sftpd
ENSMUSG00000021796,8.86063,7.869619999999999,9.195869,5.55544,8.65933,3.88038,3.51733,5.248381999999999,6.9055,1.82035,6.745500999999999,11.912730999999999,2.070611,7.88729,2.481929,5.203978,5.514782,Bmpr1a
ENSMUSG00000021798,0.0155484,0.01728,0.03668,0.0127378,0.0,0.0,0.0126497,0.0,0.0404302,0.0,0.0,0.0,0.0113309,0.0,0.0,0.0100775,0.0,Ldb3
ENSMUSG00000021803,0.0,0.0196008,0.0104794,0.0144485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cdhr1
ENSMUSG00000021804,0.0495978,0.109716,0.292126,0.0,0.0972446,0.212811,0.0801952,0.132057,0.117516,0.0245366,0.0,0.0367368,0.0,0.097022,0.190116,0.127634,0.0505772,Rgr
ENSMUSG00000021806,2.77307,1.87725,2.13384,1.67005,1.9773,0.746153,0.662799,0.791652,1.23817,0.426052,1.90593,0.861739,1.24958,0.593804,0.260569,0.952763,0.35936,Nid2
ENSMUSG00000021807,37.175,60.3448,41.9454,54.8417,36.4194,26.4139,23.0828,29.8799,24.2287,17.6955,43.6805,39.1612,33.5329,28.1412,19.4828,34.0995,31.7615,2700060E02Rik
ENSMUSG00000021809,4.68788,4.73093,4.28877,3.33575,3.77397,3.03321,2.38059,3.01969,3.23669,1.7394,4.62941,5.11694,2.76369,3.17829,2.09737,2.71866,3.27093,Nudt13
ENSMUSG00000021810,10.2982,10.7479,9.49948,10.5105,9.6443,6.05541,5.60163,6.77377,7.8552,5.15043,10.7911,15.558,5.37482,8.12554,5.48183,7.07218,7.20764,Ecd
ENSMUSG00000021811,5.50796,4.82267,4.05798,4.47206,3.97151,1.29915,1.50553,2.15356,2.70613,1.5826,5.05076,8.51852,3.01225,3.05165,2.20011,2.46666,2.42245,Dnajc9
ENSMUSG00000021814,23.357,33.43228,26.24257,27.20503,26.26409,21.19517,18.01202,16.48202,15.468687,11.901077,27.33142,44.85217,14.018317,24.80244,16.7298,17.52992,19.395290000000003,Anxa7
ENSMUSG00000021815,0.264325,0.14715,0.313907,0.0363971,0.0,0.429322,0.464892,0.118272,0.0,0.087249,0.271755,0.163207,0.290132,0.144632,0.0,0.142817,0.179846,Mss51
ENSMUSG00000021816,10.4832706,13.689194,11.712482,10.0606488,10.608802,6.83373,5.329745,6.709408,6.997963,3.5181184,10.074675,15.502306999999998,4.000067,9.199591,6.183065,6.473786,7.208925,Ppp3cb
ENSMUSG00000021819,7.67328,4.94949,7.16274,5.20776,7.62446,5.44493,5.70906,3.38695,3.67591,2.64338,9.06791,9.1623,4.92362,6.35787,3.49742,5.03673,6.6057,Zswim8
ENSMUSG00000021820,3.3781179999999997,1.99665,2.644936,1.24279,2.378829,1.3613870000000001,2.049698,1.705073,2.091618,0.694585,2.909094,2.9962,1.8785889999999998,2.936633,1.39987,1.93869,3.062635,Camk2g
ENSMUSG00000021822,0.101058,0.11185,0.134861,0.275629,0.211411,0.0364894,0.0,0.0450618,0.0393462,0.207076,0.588024,1.01882,8.64613,0.034933,0.0394869,0.0,0.0,Plau
ENSMUSG00000021823,6.08542,5.67386,6.43092,3.91904,5.9449,2.74939,2.57519,4.3738,3.60203,1.91523,5.26083,8.17172,1.26453,5.03621,1.67895,3.98509,3.18409,Vcl
ENSMUSG00000021824,38.154664,59.759167999999995,57.589186,53.73542,57.40391999999999,36.231965,15.21235,34.744755,13.916103,11.770719999999999,78.011348,74.55985,11.529957,42.229276000000006,10.266707999999998,41.823705000000004,50.87588,Ap3m1
ENSMUSG00000021830,1.8436911,2.1282012,1.9022075,2.2094465000000003,2.191849,1.332243,0.7442353,0.6467545,1.1267081,0.1437112,1.7891020000000002,2.7959632,1.5113125,1.4910853,0.497345,1.047526,1.352342,Txndc16
ENSMUSG00000021831,4.43799,5.89698,5.82041,4.37476,6.02953,3.62015,2.92885,3.32968,3.14988,1.85065,5.50672,8.99233,3.6048,4.45323,2.11554,3.36142,3.1732,Ero1l
ENSMUSG00000021832,37.7156,57.4542,44.1717,45.3646,38.878,26.3974,25.3937,31.8096,26.728,17.1252,39.4238,52.6806,18.8282,35.8238,28.3735,33.8423,32.7289,Psmc6
ENSMUSG00000021835,1.963241,3.1472360000000004,2.304332,2.713542,3.5539699999999996,0.636716,1.674121,1.626755,3.118586,0.48925299999999994,2.99615,0.91385,1.178175,1.6628349999999998,1.7279110000000002,1.344125,2.705605,Bmp4
ENSMUSG00000021838,0.896331,2.199381,1.020194,0.7339833,0.672059,0.6237161,0.5941471,0.550659,1.437206,0.22890180000000002,1.030952,2.7461990000000003,1.0791938,0.654927,0.652201,0.296607,0.5408293,Samd4
ENSMUSG00000021840,16.33856,16.58965,17.055600000000002,13.550298,18.03,9.322215,8.32373,10.8667,9.47712,6.683243,16.107585,24.82667,5.03186,16.5947,8.490219999999999,10.388000000000002,9.21024,Mapk1ip1l
ENSMUSG00000021843,4.44804,3.99633,4.83953,3.28838,3.61941,3.01802,2.62217,2.31012,2.83179,0.785946,3.54159,5.20198,2.19286,2.88672,2.3389,2.51453,3.01829,Ktn1
ENSMUSG00000021846,3.72995,3.94734,4.20031,3.3677,4.70078,2.52167,2.13894,3.51942,3.26654,1.70553,4.08121,4.25672,1.32128,4.26008,1.87133,2.53081,2.56961,Peli2
ENSMUSG00000021848,0.0,0.0,0.0410633,0.0,0.0228425,0.0,0.0,0.0,0.0,0.0,0.0356964,0.0,0.0503389,0.0,0.0,0.0447857,0.0,Otx2
ENSMUSG00000021850,0.148791,0.165389,0.0,0.121915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0878975,0.0,0.0,0.0,0.0,1700011H14Rik
ENSMUSG00000021852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156998,0.0,0.0,0.0,0.0,0.0253715,0.0,0.0,Slc35f4
ENSMUSG00000021866,12.727305,13.739579399999998,11.737113,13.175504,12.055226799999998,10.937971,8.611938,10.4031056,9.083824,5.8986847000000004,13.018507999999999,15.789079999999998,6.223745,12.6666553,7.27002,10.127320999999998,10.234558,Anxa11
ENSMUSG00000021867,24.299692,27.34232,20.874563000000002,25.026253699999998,18.7361264,15.6759,23.310526499999998,11.6171971,16.879578,14.2323,15.01929,7.306531,5.773974,5.71854,5.81731,6.057688000000001,4.845816999999999,Tmem254b
ENSMUSG00000021868,25.112444,34.006,22.326074000000002,40.401181,27.314501,23.633037,21.34383,16.3605722,18.3348461,8.713267,31.649201,32.6816,18.243218,27.971359999999997,23.088638,17.808839,21.174452,Ppif
ENSMUSG00000021870,21.348508199999998,22.121602,28.7841795,14.03105,24.371861,8.836236,6.9219775,13.7087279,12.9489872,3.361318,23.8692709,29.9151555,6.128783200000001,19.0455965,7.451850899999999,9.830881,7.8844501,Slmap
ENSMUSG00000021871,92.76243,102.38716,92.11931,107.61372,77.58074,25.63488,28.95864,76.59819999999999,64.37782,45.94263,92.48115,151.98154,48.018550000000005,38.77579,40.167230000000004,63.77721,48.178050000000006,Pnp
ENSMUSG00000021872,0.0,0.0608918,0.0325553,0.0893272,0.03604,0.0,0.0,0.0,0.0,0.0,0.112083,0.0405757,0.039909,0.0359575,0.0,0.0,0.0,Rnase10
ENSMUSG00000021874,0.135091,0.0,0.0535661,0.0186018,0.0593819,0.0488266,0.0370449,0.0302986,0.0,0.0,0.161998,0.0,0.0522532,0.0296558,0.0175705,0.0147147,0.0,4933413J09Rik
